DOCUMENTO;CODIGO_PRODUCTO;PRECIO_UNITARIO;CANTIDAD;TOTAL;COSTO_UNITARIO
FAC0038011;PLT0004;19506;7;136542;11474
FAC0038012;PLT0012;9483;10;94830;5578
FAC0038013;PLT0043;14334;6;86004;8432
FAC0038014;PLT0011;25298;1;25298;14881
FAC0038015;PLT0022;28111;1;28111;16536
FAC0038016;PLT0024;6170;7;43190;3629
FAC0038017;PLT0014;5638;3;16914;3316
FAC0038018;PLT0032;10479;1;10479;6164
FAC0038019;PLT0038;27071;3;81213;15924
FAC0038020;PLT0042;28508;7;199556;16769
FAC0038021;PLT0023;29003;7;203021;17061
FAC0038022;PLT0044;10146;3;30438;5968
FAC0038023;PLT0022;28111;7;196777;16536
FAC0038024;PLT0036;27243;2;54486;16025
FAC0038025;PLT0013;16922;8;135376;9954
FAC0038026;PLT0045;34710;4;138840;20418
FAC0038027;PLT0045;34710;3;104130;20418
FAC0038028;PLT0043;14334;10;143340;8432
FAC0038029;PLT0038;27071;9;243639;15924
FAC0038030;PLT0007;20343;2;40686;11966
FAC0038031;PLT0014;5638;6;33828;3316
FAC0038032;PLT0016;17636;8;141088;10374
FAC0038033;PLT0008;27709;4;110836;16299
FAC0038034;PLT0040;24668;3;74004;14511
FAC0038035;PLT0021;21859;5;109295;12858
FAC0038036;PLT0038;27071;9;243639;15924
FAC0038037;PLT0042;28508;1;28508;16769
FAC0038038;PLT0040;24668;9;222012;14511
FAC0038039;PLT0030;21117;5;105585;12422
FAC0038040;PLT0007;20343;8;162744;11966
FAC0038041;PLT0014;5638;6;33828;3316
FAC0038042;PLT0038;27071;1;27071;15924
FAC0038043;PLT0028;8448;4;33792;4969
FAC0038044;PLT0038;27071;1;27071;15924
FAC0038045;PLT0027;22873;6;137238;13455
FAC0038046;PLT0032;10479;10;104790;6164
FAC0038047;PLT0009;22639;7;158473;13317
FAC0038048;PLT0013;16922;10;169220;9954
FAC0038049;PLT0042;28508;8;228064;16769
FAC0038050;PLT0028;8448;8;67584;4969
FAC0038051;PLT0017;33597;8;268776;19763
FAC0038052;PLT0044;10146;5;50730;5968
FAC0038053;PLT0041;18897;9;170073;11116
FAC0038054;PLT0020;32766;3;98298;19274
FAC0038055;PLT0034;11917;7;83419;7010
FAC0038056;PLT0042;28508;2;57016;16769
FAC0038057;PLT0002;16035;10;160350;9432
FAC0038058;PLT0045;34710;3;104130;20418
FAC0038059;PLT0036;27243;9;245187;16025
FAC0038060;PLT0033;21097;10;210970;12410
FAC0038061;PLT0021;21859;10;218590;12858
FAC0038062;PLT0008;27709;1;27709;16299
FAC0038063;PLT0018;21805;10;218050;12826
FAC0038064;PLT0003;25406;9;228654;14945
FAC0038065;PLT0045;34710;5;173550;20418
FAC0038066;PLT0013;16922;5;84610;9954
FAC0038067;PLT0044;10146;3;30438;5968
FAC0038068;PLT0016;17636;3;52908;10374
FAC0038069;PLT0047;26583;7;186081;15637
FAC0038070;PLT0045;34710;8;277680;20418
FAC0038071;PLT0047;26583;2;53166;15637
FAC0038072;PLT0004;19506;4;78024;11474
FAC0038073;PLT0014;5638;4;22552;3316
FAC0038074;PLT0007;20343;4;81372;11966
FAC0038075;PLT0017;33597;2;67194;19763
FAC0038076;PLT0004;19506;9;175554;11474
FAC0038077;PLT0027;22873;3;68619;13455
FAC0038078;PLT0032;10479;4;41916;6164
FAC0038079;PLT0015;22206;7;155442;13062
FAC0038080;PLT0016;17636;10;176360;10374
FAC0038081;PLT0030;21117;10;211170;12422
FAC0038082;PLT0018;21805;6;130830;12826
FAC0038083;PLT0017;33597;5;167985;19763
FAC0038084;PLT0038;27071;7;189497;15924
FAC0038085;PLT0031;11454;1;11454;6738
FAC0038086;PLT0046;34804;1;34804;20473
FAC0038087;PLT0033;21097;2;42194;12410
FAC0038088;PLT0039;6179;2;12358;3635
FAC0038089;PLT0005;34187;8;273496;20110
FAC0038090;PLT0023;29003;6;174018;17061
FAC0038091;PLT0043;14334;7;100338;8432
FAC0038092;PLT0011;25298;8;202384;14881
FAC0038093;PLT0021;21859;4;87436;12858
FAC0038094;PLT0018;21805;6;130830;12826
FAC0038095;PLT0026;9446;6;56676;5556
FAC0038096;PLT0021;21859;10;218590;12858
FAC0038097;PLT0024;6170;6;37020;3629
FAC0038098;PLT0012;9483;3;28449;5578
FAC0038099;PLT0002;16035;9;144315;9432
FAC0038100;PLT0042;28508;10;285080;16769
FAC0038101;PLT0039;6179;4;24716;3635
FAC0038102;PLT0045;34710;4;138840;20418
FAC0038103;PLT0005;34187;2;68374;20110
FAC0038104;PLT0037;20147;7;141029;11851
FAC0038105;PLT0025;25473;6;152838;14984
FAC0038106;PLT0005;34187;10;341870;20110
FAC0038107;PLT0014;5638;10;56380;3316
FAC0038108;PLT0031;11454;9;103086;6738
FAC0038109;PLT0020;32766;4;131064;19274
FAC0038110;PLT0022;28111;9;252999;16536
FAC0038111;PLT0015;22206;6;133236;13062
FAC0038112;PLT0019;21410;5;107050;12594
FAC0038113;PLT0041;18897;10;188970;11116
FAC0038114;PLT0033;21097;9;189873;12410
FAC0038115;PLT0031;11454;1;11454;6738
FAC0038116;PLT0031;11454;9;103086;6738
FAC0038117;PLT0042;28508;9;256572;16769
FAC0038118;PLT0024;6170;1;6170;3629
FAC0038119;PLT0032;10479;4;41916;6164
FAC0038120;PLT0043;14334;8;114672;8432
FAC0038121;PLT0031;11454;3;34362;6738
FAC0038122;PLT0004;19506;4;78024;11474
FAC0038123;PLT0027;22873;2;45746;13455
FAC0038124;PLT0024;6170;4;24680;3629
FAC0038125;PLT0020;32766;5;163830;19274
FAC0038126;PLT0037;20147;6;120882;11851
FAC0038127;PLT0027;22873;9;205857;13455
FAC0038128;PLT0040;24668;8;197344;14511
FAC0038129;PLT0006;24613;6;147678;14478
FAC0038130;PLT0015;22206;6;133236;13062
FAC0038131;PLT0007;20343;4;81372;11966
FAC0038132;PLT0010;7946;5;39730;4674
FAC0038133;PLT0043;14334;5;71670;8432
FAC0038134;PLT0010;7946;7;55622;4674
FAC0038135;PLT0023;29003;1;29003;17061
FAC0038136;PLT0029;16136;9;145224;9492
FAC0038137;PLT0032;10479;10;104790;6164
FAC0038138;PLT0005;34187;4;136748;20110
FAC0038139;PLT0038;27071;4;108284;15924
FAC0038140;PLT0018;21805;9;196245;12826
FAC0038141;PLT0009;22639;8;181112;13317
FAC0038142;PLT0042;28508;7;199556;16769
FAC0038143;PLT0012;9483;10;94830;5578
FAC0038144;PLT0013;16922;2;33844;9954
FAC0038145;PLT0025;25473;7;178311;14984
FAC0038146;PLT0012;9483;1;9483;5578
FAC0038147;PLT0019;21410;5;107050;12594
FAC0038148;PLT0040;24668;9;222012;14511
FAC0038149;PLT0028;8448;2;16896;4969
FAC0038150;PLT0011;25298;5;126490;14881
FAC0038151;PLT0006;24613;2;49226;14478
FAC0038152;PLT0028;8448;5;42240;4969
FAC0038153;PLT0029;16136;5;80680;9492
FAC0038154;PLT0043;14334;1;14334;8432
FAC0038155;PLT0036;27243;6;163458;16025
FAC0038156;PLT0017;33597;9;302373;19763
FAC0038157;PLT0045;34710;3;104130;20418
FAC0038158;PLT0022;28111;7;196777;16536
FAC0038159;PLT0037;20147;1;20147;11851
FAC0038160;PLT0001;10201;2;20402;6001
FAC0038161;PLT0001;10201;8;81608;6001
FAC0038162;PLT0022;28111;8;224888;16536
FAC0038163;PLT0046;34804;2;69608;20473
FAC0038164;PLT0044;10146;3;30438;5968
FAC0038165;PLT0008;27709;4;110836;16299
FAC0038166;PLT0039;6179;9;55611;3635
FAC0038167;PLT0014;5638;7;39466;3316
FAC0038168;PLT0027;22873;7;160111;13455
FAC0038169;PLT0018;21805;9;196245;12826
FAC0038170;PLT0022;28111;5;140555;16536
FAC0038171;PLT0015;22206;3;66618;13062
FAC0038172;PLT0014;5638;2;11276;3316
FAC0038173;PLT0046;34804;4;139216;20473
FAC0038174;PLT0045;34710;4;138840;20418
FAC0038175;PLT0047;26583;7;186081;15637
FAC0038176;PLT0041;18897;6;113382;11116
FAC0038177;PLT0033;21097;7;147679;12410
FAC0038178;PLT0013;16922;1;16922;9954
FAC0038179;PLT0016;17636;4;70544;10374
FAC0038180;PLT0018;21805;10;218050;12826
FAC0038181;PLT0047;26583;7;186081;15637
FAC0038182;PLT0022;28111;9;252999;16536
FAC0038183;PLT0019;21410;1;21410;12594
FAC0038184;PLT0030;21117;10;211170;12422
FAC0038185;PLT0016;17636;10;176360;10374
FAC0038186;PLT0031;11454;3;34362;6738
FAC0038187;PLT0039;6179;4;24716;3635
FAC0038188;PLT0010;7946;7;55622;4674
FAC0038189;PLT0041;18897;5;94485;11116
FAC0038190;PLT0012;9483;1;9483;5578
FAC0038191;PLT0037;20147;1;20147;11851
FAC0038192;PLT0025;25473;3;76419;14984
FAC0038193;PLT0024;6170;10;61700;3629
FAC0038194;PLT0022;28111;7;196777;16536
FAC0038195;PLT0022;28111;9;252999;16536
FAC0038196;PLT0011;25298;10;252980;14881
FAC0038197;PLT0015;22206;2;44412;13062
FAC0038198;PLT0007;20343;9;183087;11966
FAC0038199;PLT0045;34710;2;69420;20418
FAC0038200;PLT0011;25298;5;126490;14881
FAC0038201;PLT0038;27071;5;135355;15924
FAC0038202;PLT0005;34187;4;136748;20110
FAC0038203;PLT0014;5638;1;5638;3316
FAC0038204;PLT0008;27709;5;138545;16299
FAC0038205;PLT0038;27071;3;81213;15924
FAC0038206;PLT0018;21805;10;218050;12826
FAC0038207;PLT0021;21859;5;109295;12858
FAC0038208;PLT0025;25473;6;152838;14984
FAC0038209;PLT0043;14334;2;28668;8432
FAC0038210;PLT0028;8448;5;42240;4969
FAC0038211;PLT0016;17636;1;17636;10374
FAC0038212;PLT0023;29003;9;261027;17061
FAC0038213;PLT0017;33597;6;201582;19763
FAC0038214;PLT0043;14334;8;114672;8432
FAC0038215;PLT0037;20147;10;201470;11851
FAC0038216;PLT0001;10201;1;10201;6001
FAC0038217;PLT0007;20343;10;203430;11966
FAC0038218;PLT0003;25406;5;127030;14945
FAC0038219;PLT0045;34710;1;34710;20418
FAC0038220;PLT0034;11917;3;35751;7010
FAC0038221;PLT0017;33597;4;134388;19763
FAC0038222;PLT0037;20147;10;201470;11851
FAC0038223;PLT0029;16136;8;129088;9492
FAC0038224;PLT0006;24613;8;196904;14478
FAC0038225;PLT0035;13674;8;109392;8044
FAC0038226;PLT0008;27709;7;193963;16299
FAC0038227;PLT0031;11454;1;11454;6738
FAC0038228;PLT0015;22206;6;133236;13062
FAC0038229;PLT0036;27243;5;136215;16025
FAC0038230;PLT0038;27071;2;54142;15924
FAC0038231;PLT0019;21410;10;214100;12594
FAC0038232;PLT0037;20147;5;100735;11851
FAC0038233;PLT0029;16136;7;112952;9492
FAC0038234;PLT0022;28111;7;196777;16536
FAC0038235;PLT0012;9483;8;75864;5578
FAC0038236;PLT0046;34804;1;34804;20473
FAC0038237;PLT0026;9446;2;18892;5556
FAC0038238;PLT0040;24668;6;148008;14511
FAC0038239;PLT0012;9483;10;94830;5578
FAC0038240;PLT0046;34804;5;174020;20473
FAC0038241;PLT0022;28111;8;224888;16536
FAC0038242;PLT0029;16136;7;112952;9492
FAC0038243;PLT0030;21117;6;126702;12422
FAC0038244;PLT0045;34710;8;277680;20418
FAC0038245;PLT0037;20147;8;161176;11851
FAC0038246;PLT0033;21097;5;105485;12410
FAC0038247;PLT0022;28111;9;252999;16536
FAC0038248;PLT0026;9446;9;85014;5556
FAC0038249;PLT0031;11454;9;103086;6738
FAC0038250;PLT0020;32766;3;98298;19274
FAC0038251;PLT0024;6170;3;18510;3629
FAC0038252;PLT0022;28111;5;140555;16536
FAC0038253;PLT0031;11454;8;91632;6738
FAC0038254;PLT0030;21117;7;147819;12422
FAC0038255;PLT0038;27071;8;216568;15924
FAC0038256;PLT0029;16136;6;96816;9492
FAC0038257;PLT0002;16035;9;144315;9432
FAC0038258;PLT0020;32766;6;196596;19274
FAC0038259;PLT0016;17636;10;176360;10374
FAC0038260;PLT0043;14334;9;129006;8432
FAC0038261;PLT0017;33597;1;33597;19763
FAC0038262;PLT0030;21117;7;147819;12422
FAC0038263;PLT0003;25406;1;25406;14945
FAC0038264;PLT0002;16035;5;80175;9432
FAC0038265;PLT0012;9483;10;94830;5578
FAC0038266;PLT0046;34804;3;104412;20473
FAC0038267;PLT0025;25473;6;152838;14984
FAC0038268;PLT0016;17636;10;176360;10374
FAC0038269;PLT0010;7946;6;47676;4674
FAC0038270;PLT0035;13674;3;41022;8044
FAC0038271;PLT0020;32766;8;262128;19274
FAC0038272;PLT0025;25473;8;203784;14984
FAC0038273;PLT0045;34710;10;347100;20418
FAC0038274;PLT0022;28111;4;112444;16536
FAC0038275;PLT0015;22206;9;199854;13062
FAC0038276;PLT0013;16922;6;101532;9954
FAC0038277;PLT0018;21805;1;21805;12826
FAC0038278;PLT0035;13674;9;123066;8044
FAC0038279;PLT0012;9483;7;66381;5578
FAC0038280;PLT0026;9446;5;47230;5556
FAC0038281;PLT0041;18897;8;151176;11116
FAC0038282;PLT0043;14334;1;14334;8432
FAC0038283;PLT0010;7946;7;55622;4674
FAC0038284;PLT0025;25473;5;127365;14984
FAC0038285;PLT0038;27071;7;189497;15924
FAC0038286;PLT0002;16035;3;48105;9432
FAC0038287;PLT0016;17636;9;158724;10374
FAC0038288;PLT0041;18897;10;188970;11116
FAC0038289;PLT0034;11917;4;47668;7010
FAC0038290;PLT0027;22873;6;137238;13455
FAC0038291;PLT0029;16136;6;96816;9492
FAC0038292;PLT0023;29003;5;145015;17061
FAC0038293;PLT0021;21859;10;218590;12858
FAC0038294;PLT0029;16136;8;129088;9492
FAC0038295;PLT0044;10146;1;10146;5968
FAC0038296;PLT0002;16035;1;16035;9432
FAC0038297;PLT0027;22873;10;228730;13455
FAC0038298;PLT0031;11454;9;103086;6738
FAC0038299;PLT0026;9446;7;66122;5556
FAC0038300;PLT0033;21097;6;126582;12410
FAC0038301;PLT0038;27071;8;216568;15924
FAC0038302;PLT0014;5638;6;33828;3316
FAC0038303;PLT0036;27243;6;163458;16025
FAC0038304;PLT0042;28508;10;285080;16769
FAC0038305;PLT0038;27071;6;162426;15924
FAC0038306;PLT0007;20343;9;183087;11966
FAC0038307;PLT0024;6170;4;24680;3629
FAC0038308;PLT0001;10201;5;51005;6001
FAC0038309;PLT0010;7946;3;23838;4674
FAC0038310;PLT0047;26583;4;106332;15637
FAC0038311;PLT0010;7946;9;71514;4674
FAC0038312;PLT0034;11917;9;107253;7010
FAC0038313;PLT0044;10146;10;101460;5968
FAC0038314;PLT0004;19506;2;39012;11474
FAC0038315;PLT0031;11454;10;114540;6738
FAC0038316;PLT0011;25298;9;227682;14881
FAC0038317;PLT0044;10146;7;71022;5968
FAC0038318;PLT0043;14334;3;43002;8432
FAC0038319;PLT0041;18897;4;75588;11116
FAC0038320;PLT0018;21805;2;43610;12826
FAC0038321;PLT0012;9483;4;37932;5578
FAC0038322;PLT0009;22639;9;203751;13317
FAC0038323;PLT0017;33597;7;235179;19763
FAC0038324;PLT0001;10201;10;102010;6001
FAC0038325;PLT0042;28508;1;28508;16769
FAC0038326;PLT0044;10146;8;81168;5968
FAC0038327;PLT0039;6179;3;18537;3635
FAC0038328;PLT0040;24668;7;172676;14511
FAC0038329;PLT0020;32766;9;294894;19274
FAC0038330;PLT0014;5638;8;45104;3316
FAC0038331;PLT0008;27709;10;277090;16299
FAC0038332;PLT0045;34710;1;34710;20418
FAC0038333;PLT0033;21097;8;168776;12410
FAC0038334;PLT0013;16922;10;169220;9954
FAC0038335;PLT0036;27243;10;272430;16025
FAC0038336;PLT0003;25406;3;76218;14945
FAC0038337;PLT0026;9446;4;37784;5556
FAC0038338;PLT0016;17636;7;123452;10374
FAC0038339;PLT0046;34804;1;34804;20473
FAC0038340;PLT0023;29003;5;145015;17061
FAC0038341;PLT0025;25473;6;152838;14984
FAC0038342;PLT0004;19506;8;156048;11474
FAC0038343;PLT0028;8448;9;76032;4969
FAC0038344;PLT0016;17636;3;52908;10374
FAC0038345;PLT0005;34187;8;273496;20110
FAC0038346;PLT0012;9483;6;56898;5578
FAC0038347;PLT0025;25473;10;254730;14984
FAC0038348;PLT0027;22873;2;45746;13455
FAC0038349;PLT0030;21117;10;211170;12422
FAC0038350;PLT0040;24668;3;74004;14511
FAC0038351;PLT0021;21859;1;21859;12858
FAC0038352;PLT0036;27243;6;163458;16025
FAC0038353;PLT0022;28111;7;196777;16536
FAC0038354;PLT0004;19506;10;195060;11474
FAC0038355;PLT0013;16922;1;16922;9954
FAC0038356;PLT0006;24613;4;98452;14478
FAC0038357;PLT0039;6179;6;37074;3635
FAC0038358;PLT0028;8448;6;50688;4969
FAC0038359;PLT0043;14334;10;143340;8432
FAC0038360;PLT0019;21410;4;85640;12594
FAC0038361;PLT0033;21097;4;84388;12410
FAC0038362;PLT0016;17636;2;35272;10374
FAC0038363;PLT0020;32766;8;262128;19274
FAC0038364;PLT0029;16136;9;145224;9492
FAC0038365;PLT0037;20147;2;40294;11851
FAC0038366;PLT0040;24668;7;172676;14511
FAC0038367;PLT0020;32766;3;98298;19274
FAC0038368;PLT0019;21410;3;64230;12594
FAC0038369;PLT0043;14334;6;86004;8432
FAC0038370;PLT0030;21117;9;190053;12422
FAC0038371;PLT0039;6179;6;37074;3635
FAC0038372;PLT0028;8448;10;84480;4969
FAC0038373;PLT0009;22639;6;135834;13317
FAC0038374;PLT0047;26583;3;79749;15637
FAC0038375;PLT0022;28111;5;140555;16536
FAC0038376;PLT0010;7946;9;71514;4674
FAC0038377;PLT0039;6179;9;55611;3635
FAC0038378;PLT0033;21097;7;147679;12410
FAC0038379;PLT0032;10479;6;62874;6164
FAC0038380;PLT0005;34187;5;170935;20110
FAC0038381;PLT0025;25473;4;101892;14984
FAC0038382;PLT0005;34187;5;170935;20110
FAC0038383;PLT0008;27709;1;27709;16299
FAC0038384;PLT0025;25473;10;254730;14984
FAC0038385;PLT0035;13674;10;136740;8044
FAC0038386;PLT0030;21117;8;168936;12422
FAC0038387;PLT0013;16922;7;118454;9954
FAC0038388;PLT0032;10479;5;52395;6164
FAC0038389;PLT0005;34187;8;273496;20110
FAC0038390;PLT0015;22206;1;22206;13062
FAC0038391;PLT0043;14334;5;71670;8432
FAC0038392;PLT0011;25298;3;75894;14881
FAC0038393;PLT0013;16922;8;135376;9954
FAC0038394;PLT0022;28111;2;56222;16536
FAC0038395;PLT0034;11917;4;47668;7010
FAC0038396;PLT0041;18897;6;113382;11116
FAC0038397;PLT0016;17636;3;52908;10374
FAC0038398;PLT0046;34804;4;139216;20473
FAC0038399;PLT0019;21410;3;64230;12594
FAC0038400;PLT0029;16136;8;129088;9492
FAC0038401;PLT0014;5638;5;28190;3316
FAC0038402;PLT0031;11454;3;34362;6738
FAC0038403;PLT0003;25406;5;127030;14945
FAC0038404;PLT0046;34804;5;174020;20473
FAC0038405;PLT0039;6179;10;61790;3635
FAC0038406;PLT0041;18897;6;113382;11116
FAC0038407;PLT0025;25473;5;127365;14984
FAC0038408;PLT0021;21859;7;153013;12858
FAC0038409;PLT0001;10201;3;30603;6001
FAC0038410;PLT0045;34710;1;34710;20418
FAC0038411;PLT0031;11454;9;103086;6738
FAC0038412;PLT0017;33597;9;302373;19763
FAC0038413;PLT0041;18897;9;170073;11116
FAC0038414;PLT0046;34804;7;243628;20473
FAC0038415;PLT0028;8448;3;25344;4969
FAC0038416;PLT0046;34804;10;348040;20473
FAC0038417;PLT0004;19506;6;117036;11474
FAC0038418;PLT0005;34187;5;170935;20110
FAC0038419;PLT0035;13674;5;68370;8044
FAC0038420;PLT0038;27071;4;108284;15924
FAC0038421;PLT0032;10479;5;52395;6164
FAC0038422;PLT0007;20343;6;122058;11966
FAC0038423;PLT0024;6170;1;6170;3629
FAC0038424;PLT0029;16136;4;64544;9492
FAC0038425;PLT0026;9446;5;47230;5556
FAC0038426;PLT0040;24668;2;49336;14511
FAC0038427;PLT0003;25406;1;25406;14945
FAC0038428;PLT0043;14334;2;28668;8432
FAC0038429;PLT0008;27709;5;138545;16299
FAC0038430;PLT0023;29003;5;145015;17061
FAC0038431;PLT0002;16035;8;128280;9432
FAC0038432;PLT0016;17636;9;158724;10374
FAC0038433;PLT0016;17636;4;70544;10374
FAC0038434;PLT0009;22639;10;226390;13317
FAC0038435;PLT0024;6170;8;49360;3629
FAC0038436;PLT0012;9483;8;75864;5578
FAC0038437;PLT0008;27709;10;277090;16299
FAC0038438;PLT0032;10479;10;104790;6164
FAC0038439;PLT0015;22206;5;111030;13062
FAC0038440;PLT0025;25473;3;76419;14984
FAC0038441;PLT0046;34804;10;348040;20473
FAC0038442;PLT0047;26583;7;186081;15637
FAC0038443;PLT0016;17636;2;35272;10374
FAC0038444;PLT0029;16136;3;48408;9492
FAC0038445;PLT0011;25298;5;126490;14881
FAC0038446;PLT0031;11454;3;34362;6738
FAC0038447;PLT0026;9446;8;75568;5556
FAC0038448;PLT0012;9483;6;56898;5578
FAC0038449;PLT0006;24613;6;147678;14478
FAC0038450;PLT0001;10201;7;71407;6001
FAC0038451;PLT0014;5638;7;39466;3316
FAC0038452;PLT0035;13674;9;123066;8044
FAC0038453;PLT0040;24668;4;98672;14511
FAC0038454;PLT0004;19506;3;58518;11474
FAC0038455;PLT0028;8448;2;16896;4969
FAC0038456;PLT0036;27243;6;163458;16025
FAC0038457;PLT0024;6170;6;37020;3629
FAC0038458;PLT0008;27709;3;83127;16299
FAC0038459;PLT0047;26583;6;159498;15637
FAC0038460;PLT0023;29003;2;58006;17061
FAC0038461;PLT0020;32766;6;196596;19274
FAC0038462;PLT0005;34187;5;170935;20110
FAC0038463;PLT0007;20343;3;61029;11966
FAC0038464;PLT0028;8448;9;76032;4969
FAC0038465;PLT0040;24668;10;246680;14511
FAC0038466;PLT0029;16136;3;48408;9492
FAC0038467;PLT0017;33597;6;201582;19763
FAC0038468;PLT0022;28111;9;252999;16536
FAC0038469;PLT0003;25406;10;254060;14945
FAC0038470;PLT0018;21805;4;87220;12826
FAC0038471;PLT0047;26583;5;132915;15637
FAC0038472;PLT0038;27071;5;135355;15924
FAC0038473;PLT0001;10201;6;61206;6001
FAC0038474;PLT0025;25473;2;50946;14984
FAC0038475;PLT0047;26583;5;132915;15637
FAC0038476;PLT0003;25406;5;127030;14945
FAC0038477;PLT0021;21859;9;196731;12858
FAC0038478;PLT0010;7946;7;55622;4674
FAC0038479;PLT0008;27709;6;166254;16299
FAC0038480;PLT0045;34710;10;347100;20418
FAC0038481;PLT0002;16035;8;128280;9432
FAC0038482;PLT0011;25298;5;126490;14881
FAC0038483;PLT0006;24613;10;246130;14478
FAC0031984;PLT0038;27071;8;216568;15924
FAC0031985;PLT0040;24668;1;24668;14511
FAC0031986;PLT0009;22639;8;181112;13317
FAC0031987;PLT0038;27071;9;243639;15924
FAC0031988;PLT0016;17636;3;52908;10374
FAC0031989;PLT0029;16136;5;80680;9492
FAC0031990;PLT0042;28508;4;114032;16769
FAC0031991;PLT0037;20147;5;100735;11851
FAC0031992;PLT0020;32766;5;163830;19274
FAC0031993;PLT0042;28508;2;57016;16769
FAC0031994;PLT0009;22639;9;203751;13317
FAC0031995;PLT0044;10146;7;71022;5968
FAC0031996;PLT0040;24668;10;246680;14511
FAC0031997;PLT0007;20343;4;81372;11966
FAC0031998;PLT0037;20147;3;60441;11851
FAC0031999;PLT0034;11917;4;47668;7010
FAC0032000;PLT0028;8448;8;67584;4969
FAC0032001;PLT0017;33597;2;67194;19763
FAC0032002;PLT0041;18897;10;188970;11116
FAC0032003;PLT0007;20343;8;162744;11966
FAC0032004;PLT0043;14334;5;71670;8432
FAC0032005;PLT0016;17636;7;123452;10374
FAC0032006;PLT0026;9446;1;9446;5556
FAC0032007;PLT0041;18897;3;56691;11116
FAC0032008;PLT0014;5638;6;33828;3316
FAC0032009;PLT0037;20147;1;20147;11851
FAC0032010;PLT0024;6170;5;30850;3629
FAC0032011;PLT0039;6179;10;61790;3635
FAC0032012;PLT0035;13674;3;41022;8044
FAC0032013;PLT0042;28508;10;285080;16769
FAC0032014;PLT0007;20343;3;61029;11966
FAC0032015;PLT0042;28508;1;28508;16769
FAC0032016;PLT0028;8448;8;67584;4969
FAC0032017;PLT0004;19506;3;58518;11474
FAC0032018;PLT0016;17636;1;17636;10374
FAC0032019;PLT0029;16136;6;96816;9492
FAC0032020;PLT0019;21410;6;128460;12594
FAC0032021;PLT0047;26583;5;132915;15637
FAC0032022;PLT0030;21117;5;105585;12422
FAC0032023;PLT0002;16035;1;16035;9432
FAC0032024;PLT0037;20147;6;120882;11851
FAC0032025;PLT0005;34187;2;68374;20110
FAC0032026;PLT0034;11917;3;35751;7010
FAC0032027;PLT0036;27243;4;108972;16025
FAC0032028;PLT0044;10146;3;30438;5968
FAC0032029;PLT0031;11454;10;114540;6738
FAC0032030;PLT0026;9446;4;37784;5556
FAC0032031;PLT0017;33597;5;167985;19763
FAC0032032;PLT0004;19506;3;58518;11474
FAC0032033;PLT0030;21117;5;105585;12422
FAC0032034;PLT0008;27709;10;277090;16299
FAC0032035;PLT0013;16922;8;135376;9954
FAC0032036;PLT0023;29003;7;203021;17061
FAC0032037;PLT0008;27709;3;83127;16299
FAC0032038;PLT0027;22873;5;114365;13455
FAC0032039;PLT0016;17636;10;176360;10374
FAC0032040;PLT0045;34710;4;138840;20418
FAC0032041;PLT0008;27709;6;166254;16299
FAC0032042;PLT0013;16922;1;16922;9954
FAC0032043;PLT0041;18897;1;18897;11116
FAC0032044;PLT0008;27709;6;166254;16299
FAC0032045;PLT0017;33597;7;235179;19763
FAC0032046;PLT0012;9483;5;47415;5578
FAC0032047;PLT0002;16035;8;128280;9432
FAC0032048;PLT0013;16922;7;118454;9954
FAC0032049;PLT0013;16922;4;67688;9954
FAC0032050;PLT0014;5638;10;56380;3316
FAC0032051;PLT0024;6170;9;55530;3629
FAC0032052;PLT0009;22639;5;113195;13317
FAC0032053;PLT0046;34804;8;278432;20473
FAC0032054;PLT0025;25473;10;254730;14984
FAC0032055;PLT0015;22206;4;88824;13062
FAC0032056;PLT0020;32766;1;32766;19274
FAC0032057;PLT0045;34710;4;138840;20418
FAC0032058;PLT0043;14334;9;129006;8432
FAC0032059;PLT0003;25406;7;177842;14945
FAC0032060;PLT0043;14334;10;143340;8432
FAC0032061;PLT0028;8448;3;25344;4969
FAC0032062;PLT0041;18897;3;56691;11116
FAC0032063;PLT0007;20343;9;183087;11966
FAC0032064;PLT0008;27709;8;221672;16299
FAC0032065;PLT0028;8448;2;16896;4969
FAC0032066;PLT0021;21859;9;196731;12858
FAC0032067;PLT0003;25406;9;228654;14945
FAC0032068;PLT0022;28111;9;252999;16536
FAC0032069;PLT0045;34710;3;104130;20418
FAC0032070;PLT0018;21805;1;21805;12826
FAC0032071;PLT0046;34804;4;139216;20473
FAC0032072;PLT0042;28508;6;171048;16769
FAC0032073;PLT0007;20343;6;122058;11966
FAC0032074;PLT0017;33597;2;67194;19763
FAC0032075;PLT0046;34804;3;104412;20473
FAC0032076;PLT0014;5638;2;11276;3316
FAC0032077;PLT0032;10479;5;52395;6164
FAC0032078;PLT0039;6179;4;24716;3635
FAC0032079;PLT0039;6179;4;24716;3635
FAC0032080;PLT0046;34804;1;34804;20473
