DOCUMENTO;FECHA;ID_CLIENTE;TIPO_DOCUMENTO;ID_VENDEDOR;CANAL_ID;TOTAL_NETO;IMPUESTO;TOTAL_DOCUMENTO
FAC0037846;2015-08-06;CLI00081;FACTURA;36;2;43002;8170;51172
FAC0037847;2015-03-10;CLI00811;FACTURA;42;2;58518;11118;69636
FAC0037848;2015-11-22;CLI00811;FACTURA;27;2;168936;32098;201034
FAC0037849;2015-08-01;CLI00433;FACTURA;26;2;254060;48271;302331
FAC0037850;2015-11-05;CLI00968;FACTURA;27;1;91492;17383;108875
FAC0037851;2015-07-25;CLI00477;FACTURA;39;2;45746;8692;54438
FAC0037852;2015-11-16;CLI00976;FACTURA;44;1;109025;20715;129740
FAC0037853;2015-07-07;CLI00935;FACTURA;35;2;27243;5176;32419
FAC0037854;2015-12-02;CLI00196;FACTURA;21;1;211170;40122;251292
FAC0037855;2015-03-24;CLI00312;FACTURA;2;1;107253;20378;127631
FAC0037856;2015-04-12;CLI00353;FACTURA;30;2;135834;25808;161642
FAC0037857;2015-10-20;CLI00590;FACTURA;15;1;112245;21327;133572
FAC0037858;2015-10-08;CLI00244;FACTURA;2;1;168666;32047;200713
FAC0037859;2015-03-26;CLI00951;FACTURA;18;2;222060;42191;264251
FAC0037860;2015-02-26;CLI00052;FACTURA;33;1;101624;19309;120933
FAC0037861;2015-10-03;CLI00398;FACTURA;38;1;172676;32808;205484
FAC0037862;2015-06-29;CLI00135;FACTURA;12;2;56691;10771;67462
FAC0037863;2015-01-10;CLI00269;FACTURA;37;2;42820;8136;50956
FAC0037864;2015-08-07;CLI00137;FACTURA;46;2;40804;7753;48557
FAC0037865;2015-01-06;CLI00766;FACTURA;33;1;113195;21507;134702
FAC0037866;2015-07-26;CLI00994;FACTURA;18;1;58518;11118;69636
FAC0037867;2015-12-25;CLI00954;FACTURA;11;1;245187;46586;291773
FAC0037868;2015-02-10;CLI00395;FACTURA;25;2;203784;38719;242503
FAC0037869;2015-07-29;CLI00002;FACTURA;41;1;39466;7499;46965
FAC0037870;2015-05-12;CLI00194;FACTURA;13;1;335970;63834;399804
FAC0037871;2015-06-03;CLI00827;FACTURA;39;2;307683;58460;366143
FAC0037872;2015-01-16;CLI00763;FACTURA;8;2;142401;27056;169457
FAC0037873;2015-07-16;CLI00529;FACTURA;21;2;19506;3706;23212
FAC0037874;2015-02-19;CLI00868;FACTURA;42;1;145224;27593;172817
FAC0037875;2015-03-10;CLI00233;FACTURA;35;2;232024;44085;276109
FAC0037876;2015-12-23;CLI00505;FACTURA;45;2;94830;18018;112848
FAC0037877;2015-02-09;CLI00081;FACTURA;38;2;229257;43559;272816
FAC0037878;2015-05-01;CLI00688;FACTURA;28;1;82044;15588;97632
FAC0037879;2015-04-22;CLI00837;FACTURA;30;2;128280;24373;152653
FAC0037880;2015-09-07;CLI00656;FACTURA;38;1;123340;23435;146775
FAC0037881;2015-05-07;CLI00947;FACTURA;5;2;91492;17383;108875
FAC0037882;2015-02-07;CLI00769;FACTURA;48;2;32766;6226;38992
FAC0037883;2015-05-12;CLI00099;FACTURA;28;2;24668;4687;29355
FAC0037884;2015-02-26;CLI00461;FACTURA;19;2;145224;27593;172817
FAC0037885;2015-02-17;CLI00574;FACTURA;36;1;142540;27083;169623
FAC0037886;2015-10-07;CLI00841;FACTURA;44;2;123340;23435;146775
FAC0037887;2015-08-24;CLI00404;FACTURA;46;1;163458;31057;194515
FAC0037888;2015-07-25;CLI00561;FACTURA;3;2;101624;19309;120933
FAC0037889;2015-07-23;CLI00145;FACTURA;18;2;195060;37061;232121
FAC0037890;2015-06-30;CLI00921;FACTURA;14;2;117036;22237;139273
FAC0037891;2015-04-15;CLI00650;FACTURA;25;1;79749;15152;94901
FAC0037892;2015-01-02;CLI00063;FACTURA;46;2;290030;55106;345136
FAC0037893;2015-04-09;CLI00476;FACTURA;40;1;181112;34411;215523
FAC0037894;2015-03-16;CLI00388;FACTURA;28;1;141029;26796;167825
FAC0037895;2015-02-13;CLI00922;FACTURA;7;1;54486;10352;64838
FAC0037896;2015-11-06;CLI00503;FACTURA;34;2;227682;43260;270942
FAC0037897;2015-02-14;CLI00793;FACTURA;42;2;22206;4219;26425
FAC0037898;2015-09-16;CLI00933;FACTURA;35;2;25473;4840;30313
FAC0037899;2015-07-28;CLI00970;FACTURA;7;1;81729;15529;97258
FAC0037900;2015-07-19;CLI00779;FACTURA;6;2;97530;18531;116061
FAC0037901;2015-11-03;CLI00604;FACTURA;21;1;29003;5511;34514
FAC0037902;2015-10-12;CLI00317;FACTURA;12;2;145224;27593;172817
FAC0037903;2015-11-04;CLI00442;FACTURA;32;1;95718;18186;113904
FAC0037904;2015-02-07;CLI00211;FACTURA;6;2;17636;3351;20987
FAC0037905;2015-08-24;CLI00959;FACTURA;22;2;68619;13038;81657
FAC0037906;2015-02-17;CLI00614;FACTURA;20;1;101624;19309;120933
FAC0037907;2015-03-19;CLI00778;FACTURA;47;1;208260;39569;247829
FAC0037908;2015-06-29;CLI00970;FACTURA;28;1;243628;46289;289917
FAC0037909;2015-02-02;CLI00935;FACTURA;25;2;246130;46765;292895
FAC0037910;2015-02-16;CLI00413;FACTURA;29;2;65415;12429;77844
FAC0037911;2015-03-01;CLI00888;FACTURA;2;1;67917;12904;80821
FAC0037912;2015-12-21;CLI00413;FACTURA;13;2;12358;2348;14706
FAC0037913;2015-01-31;CLI00522;FACTURA;4;1;163458;31057;194515
FAC0037914;2015-04-18;CLI00452;FACTURA;29;1;50742;9641;60383
FAC0037915;2015-05-27;CLI00440;FACTURA;7;1;112952;21461;134413
FAC0037916;2015-03-07;CLI00959;FACTURA;3;2;290030;55106;345136
FAC0037917;2015-08-07;CLI00808;FACTURA;23;1;80588;15312;95900
FAC0037918;2015-07-02;CLI00219;FACTURA;30;2;161360;30658;192018
FAC0037919;2015-04-29;CLI00884;FACTURA;22;1;152436;28963;181399
FAC0037920;2015-09-17;CLI00840;FACTURA;16;1;87436;16613;104049
FAC0037921;2015-04-04;CLI00052;FACTURA;40;1;49226;9353;58579
FAC0037922;2015-09-27;CLI00196;FACTURA;1;1;232024;44085;276109
FAC0037923;2015-04-23;CLI00200;FACTURA;8;1;96816;18395;115211
FAC0037924;2015-11-30;CLI00371;FACTURA;46;2;80588;15312;95900
FAC0037925;2015-04-06;CLI00528;FACTURA;26;1;10146;1928;12074
FAC0037926;2015-06-17;CLI00893;FACTURA;30;2;116012;22042;138054
FAC0037927;2015-02-28;CLI00029;FACTURA;49;2;172291;32735;205026
FAC0037928;2015-05-28;CLI00047;FACTURA;48;2;20343;3865;24208
FAC0037929;2015-06-24;CLI00213;FACTURA;4;2;229257;43559;272816
FAC0037930;2015-11-06;CLI00324;FACTURA;8;1;173550;32975;206525
FAC0037931;2015-08-03;CLI00776;FACTURA;15;1;139216;26451;165667
FAC0037932;2015-06-03;CLI00117;FACTURA;33;2;57270;10881;68151
FAC0037933;2015-11-10;CLI00958;FACTURA;22;1;143340;27235;170575
FAC0037934;2015-12-08;CLI00737;FACTURA;13;2;64544;12263;76807
FAC0037935;2015-09-28;CLI00525;FACTURA;32;2;45746;8692;54438
FAC0037936;2015-07-02;CLI00072;FACTURA;44;1;136748;25982;162730
FAC0037937;2015-01-08;CLI00590;FACTURA;14;1;94485;17952;112437
FAC0037938;2015-08-12;CLI00968;FACTURA;48;1;68370;12990;81360
FAC0037939;2015-08-12;CLI00775;FACTURA;36;2;196777;37388;234165
FAC0037940;2015-04-15;CLI00252;FACTURA;20;1;196904;37412;234316
FAC0037941;2015-10-14;CLI00651;FACTURA;48;2;134388;25534;159922
FAC0037942;2015-11-21;CLI00984;FACTURA;19;1;210970;40084;251054
FAC0037943;2015-06-28;CLI00477;FACTURA;23;2;232024;44085;276109
FAC0037944;2015-09-20;CLI00511;FACTURA;25;2;182984;34767;217751
FAC0037945;2015-10-04;CLI00784;FACTURA;44;1;14334;2723;17057
FAC0037946;2015-05-29;CLI00544;FACTURA;7;1;15892;3019;18911
FAC0037947;2015-03-26;CLI00043;FACTURA;21;2;62874;11946;74820
FAC0037948;2015-12-11;CLI00903;FACTURA;28;2;100791;19150;119941
FAC0037949;2015-03-09;CLI00508;FACTURA;47;1;79749;15152;94901
FAC0037950;2015-03-06;CLI00322;FACTURA;21;1;163830;31128;194958
FAC0037951;2015-08-11;CLI00134;FACTURA;10;1;94460;17947;112407
FAC0037952;2015-04-16;CLI00666;FACTURA;26;1;30603;5815;36418
FAC0037953;2015-03-23;CLI00578;FACTURA;33;1;175554;33355;208909
FAC0037954;2015-11-20;CLI00685;FACTURA;17;2;80588;15312;95900
FAC0037955;2015-04-15;CLI00040;FACTURA;38;1;101532;19291;120823
FAC0037956;2015-01-15;CLI00714;FACTURA;50;1;32272;6132;38404
FAC0037957;2015-08-25;CLI00443;FACTURA;34;2;203430;38652;242082
FAC0037958;2015-09-14;CLI00907;FACTURA;10;2;85014;16153;101167
FAC0037959;2015-07-31;CLI00220;FACTURA;32;1;86004;16341;102345
FAC0037960;2015-10-06;CLI00874;FACTURA;8;1;37932;7207;45139
FAC0037961;2015-08-14;CLI00538;FACTURA;48;1;122058;23191;145249
FAC0037962;2015-05-17;CLI00125;FACTURA;6;2;83419;15850;99269
FAC0037963;2015-01-26;CLI00974;FACTURA;40;1;28668;5447;34115
FAC0037964;2015-01-29;CLI00005;FACTURA;50;2;137238;26075;163313
FAC0037965;2015-08-22;CLI00189;FACTURA;7;2;31784;6039;37823
FAC0037966;2015-04-22;CLI00174;FACTURA;44;1;65415;12429;77844
FAC0037967;2015-12-26;CLI00133;FACTURA;44;2;55418;10529;65947
FAC0037968;2015-07-07;CLI00497;FACTURA;33;2;27243;5176;32419
FAC0037969;2015-11-02;CLI00930;FACTURA;47;1;87436;16613;104049
FAC0037970;2015-11-20;CLI00203;FACTURA;32;2;11917;2264;14181
FAC0037971;2015-04-01;CLI00681;FACTURA;10;2;35751;6793;42544
FAC0037972;2015-05-04;CLI00344;FACTURA;31;1;34710;6595;41305
FAC0037973;2015-02-16;CLI00983;FACTURA;29;2;201582;38301;239883
FAC0037974;2015-12-02;CLI00990;FACTURA;3;1;147819;28086;175905
FAC0037975;2015-09-27;CLI00111;FACTURA;14;2;107050;20340;127390
FAC0037976;2015-10-30;CLI00046;FACTURA;16;1;42194;8017;50211
FAC0037977;2015-06-29;CLI00757;FACTURA;26;2;114540;21763;136303
FAC0037978;2015-09-08;CLI00360;FACTURA;46;1;114540;21763;136303
FAC0037979;2015-06-18;CLI00612;FACTURA;28;1;129088;24527;153615
FAC0037980;2015-10-24;CLI00144;FACTURA;18;1;132915;25254;158169
FAC0037981;2015-08-28;CLI00547;FACTURA;16;2;35751;6793;42544
FAC0037982;2015-04-24;CLI00449;FACTURA;47;2;178311;33879;212190
FAC0037983;2015-10-31;CLI00828;FACTURA;10;1;114540;21763;136303
FAC0037984;2015-12-08;CLI00620;FACTURA;8;1;112952;21461;134413
FAC0037985;2015-10-22;CLI00043;FACTURA;22;2;246130;46765;292895
FAC0037986;2015-12-17;CLI00982;FACTURA;25;1;28338;5384;33722
FAC0037987;2015-11-24;CLI00726;FACTURA;1;1;21805;4143;25948
FAC0037988;2015-05-08;CLI00762;FACTURA;50;1;20147;3828;23975
FAC0037989;2015-10-28;CLI00565;FACTURA;24;2;149870;28475;178345
FAC0037990;2015-08-05;CLI00153;FACTURA;26;2;24668;4687;29355
FAC0037991;2015-10-08;CLI00023;FACTURA;37;2;66381;12612;78993
FAC0037992;2015-05-24;CLI00335;FACTURA;22;2;30438;5783;36221
FAC0037993;2015-09-06;CLI00764;FACTURA;7;1;133236;25315;158551
FAC0037994;2015-11-04;CLI00356;FACTURA;44;1;47415;9009;56424
FAC0037995;2015-03-07;CLI00682;FACTURA;34;1;147819;28086;175905
FAC0037996;2015-11-12;CLI00377;FACTURA;13;2;278432;52902;331334
FAC0037997;2015-02-28;CLI00398;FACTURA;17;1;85014;16153;101167
FAC0037998;2015-07-15;CLI00991;FACTURA;39;2;312390;59354;371744
FAC0037999;2015-10-09;CLI00199;FACTURA;50;2;252999;48070;301069
FAC0038000;2015-10-09;CLI00025;FACTURA;18;2;80680;15329;96009
FAC0038001;2015-03-04;CLI00847;FACTURA;6;2;143340;27235;170575
FAC0038002;2015-06-11;CLI00305;FACTURA;8;2;167985;31917;199902
FAC0038003;2015-01-30;CLI00289;FACTURA;30;2;79460;15097;94557
FAC0038004;2015-02-04;CLI00740;FACTURA;15;1;23834;4528;28362
FAC0038005;2015-01-28;CLI00346;FACTURA;4;1;50766;9646;60412
FAC0038006;2015-06-04;CLI00667;FACTURA;32;2;25344;4815;30159
FAC0038007;2015-08-06;CLI00974;FACTURA;19;1;224888;42729;267617
FAC0038008;2015-12-20;CLI00377;FACTURA;10;2;177842;33790;211632
FAC0038009;2015-09-01;CLI00308;FACTURA;4;1;71670;13617;85287
FAC0038010;2015-10-18;CLI00340;FACTURA;9;1;281110;53411;334521
FAC0038011;2015-09-08;CLI00255;FACTURA;9;2;136542;25943;162485
FAC0038012;2015-07-22;CLI00988;FACTURA;48;1;94830;18018;112848
FAC0038013;2015-01-18;CLI00414;FACTURA;50;1;86004;16341;102345
FAC0038014;2015-06-11;CLI00558;FACTURA;22;1;25298;4807;30105
FAC0038015;2015-11-19;CLI00795;FACTURA;17;2;28111;5341;33452
FAC0038016;2015-11-27;CLI00365;FACTURA;34;2;43190;8206;51396
FAC0038017;2015-02-03;CLI00582;FACTURA;27;1;16914;3214;20128
FAC0038018;2015-07-03;CLI00463;FACTURA;14;2;10479;1991;12470
FAC0038019;2015-04-25;CLI00402;FACTURA;49;1;81213;15430;96643
FAC0038020;2015-12-09;CLI00697;FACTURA;23;2;199556;37916;237472
FAC0038021;2015-03-04;CLI00646;FACTURA;40;1;203021;38574;241595
FAC0038022;2015-11-09;CLI00063;FACTURA;5;2;30438;5783;36221
FAC0038023;2015-03-01;CLI00058;FACTURA;43;1;196777;37388;234165
FAC0038024;2015-01-14;CLI00862;FACTURA;39;1;54486;10352;64838
FAC0038025;2015-07-21;CLI00057;FACTURA;23;2;135376;25721;161097
FAC0038026;2015-07-08;CLI00377;FACTURA;37;2;138840;26380;165220
FAC0038027;2015-07-09;CLI00372;FACTURA;42;1;104130;19785;123915
FAC0038028;2015-11-27;CLI00331;FACTURA;29;2;143340;27235;170575
FAC0038029;2015-03-08;CLI00527;FACTURA;8;2;243639;46291;289930
FAC0038030;2015-04-25;CLI00674;FACTURA;42;1;40686;7730;48416
FAC0038031;2015-03-03;CLI00334;FACTURA;40;1;33828;6427;40255
FAC0038032;2015-08-25;CLI00443;FACTURA;49;2;141088;26807;167895
FAC0038033;2015-08-07;CLI00089;FACTURA;4;2;110836;21059;131895
FAC0038034;2015-01-23;CLI00543;FACTURA;18;2;74004;14061;88065
FAC0038035;2015-10-10;CLI00411;FACTURA;37;2;109295;20766;130061
FAC0038036;2015-09-10;CLI00274;FACTURA;10;1;243639;46291;289930
FAC0038037;2015-02-06;CLI00767;FACTURA;10;2;28508;5417;33925
FAC0038038;2015-03-22;CLI00497;FACTURA;16;2;222012;42182;264194
FAC0038039;2015-02-05;CLI00451;FACTURA;27;2;105585;20061;125646
FAC0038040;2015-01-29;CLI00669;FACTURA;7;2;162744;30921;193665
FAC0038041;2015-02-20;CLI00174;FACTURA;50;1;33828;6427;40255
FAC0038042;2015-10-16;CLI00499;FACTURA;38;2;27071;5143;32214
FAC0038043;2015-03-14;CLI00047;FACTURA;28;2;33792;6420;40212
FAC0038044;2015-02-06;CLI00260;FACTURA;34;1;27071;5143;32214
FAC0038045;2015-03-17;CLI00287;FACTURA;43;2;137238;26075;163313
FAC0038046;2015-11-05;CLI00246;FACTURA;34;1;104790;19910;124700
FAC0038047;2015-10-05;CLI00878;FACTURA;18;1;158473;30110;188583
FAC0038048;2015-04-03;CLI00488;FACTURA;35;1;169220;32152;201372
FAC0038049;2015-12-24;CLI00543;FACTURA;38;2;228064;43332;271396
FAC0038050;2015-09-07;CLI00970;FACTURA;45;1;67584;12841;80425
FAC0038051;2015-08-25;CLI00770;FACTURA;45;1;268776;51067;319843
FAC0038052;2015-07-24;CLI00099;FACTURA;14;2;50730;9639;60369
FAC0038053;2015-11-05;CLI00954;FACTURA;19;1;170073;32314;202387
FAC0038054;2015-10-10;CLI00214;FACTURA;39;1;98298;18677;116975
FAC0038055;2015-10-23;CLI00423;FACTURA;45;2;83419;15850;99269
FAC0038056;2015-01-03;CLI00710;FACTURA;5;1;57016;10833;67849
FAC0038057;2015-01-26;CLI00005;FACTURA;28;2;160350;30467;190817
FAC0038058;2015-02-15;CLI00967;FACTURA;16;2;104130;19785;123915
FAC0038059;2015-07-29;CLI00794;FACTURA;46;1;245187;46586;291773
FAC0038060;2015-06-16;CLI00417;FACTURA;16;2;210970;40084;251054
FAC0038061;2015-10-05;CLI00995;FACTURA;25;2;218590;41532;260122
FAC0038062;2015-04-14;CLI00941;FACTURA;28;2;27709;5265;32974
FAC0038063;2015-11-05;CLI00618;FACTURA;48;1;218050;41430;259480
FAC0038064;2015-05-14;CLI00069;FACTURA;11;2;228654;43444;272098
FAC0038065;2015-06-08;CLI00633;FACTURA;44;2;173550;32975;206525
FAC0038066;2015-02-14;CLI00738;FACTURA;30;1;84610;16076;100686
FAC0038067;2015-11-08;CLI00483;FACTURA;32;2;30438;5783;36221
FAC0038068;2015-05-15;CLI00776;FACTURA;25;1;52908;10053;62961
FAC0038069;2015-02-08;CLI00628;FACTURA;9;1;186081;35355;221436
FAC0038070;2015-06-15;CLI00496;FACTURA;34;1;277680;52759;330439
FAC0038071;2015-10-27;CLI00372;FACTURA;8;1;53166;10102;63268
FAC0038072;2015-03-01;CLI00468;FACTURA;20;1;78024;14825;92849
FAC0038073;2015-04-06;CLI00975;FACTURA;49;2;22552;4285;26837
FAC0038074;2015-04-21;CLI00815;FACTURA;12;2;81372;15461;96833
FAC0038075;2015-02-07;CLI00674;FACTURA;7;1;67194;12767;79961
FAC0038076;2015-10-06;CLI00954;FACTURA;14;1;175554;33355;208909
FAC0038077;2015-12-31;CLI00428;FACTURA;47;1;68619;13038;81657
FAC0038078;2015-01-10;CLI00883;FACTURA;2;2;41916;7964;49880
FAC0038079;2015-12-04;CLI00704;FACTURA;32;1;155442;29534;184976
FAC0038080;2015-07-18;CLI00553;FACTURA;20;2;176360;33508;209868
FAC0038081;2015-01-10;CLI00328;FACTURA;27;1;211170;40122;251292
FAC0038082;2015-09-23;CLI00462;FACTURA;36;1;130830;24858;155688
FAC0038083;2015-10-06;CLI00436;FACTURA;46;1;167985;31917;199902
FAC0038084;2015-03-05;CLI00450;FACTURA;6;1;189497;36004;225501
FAC0038085;2015-12-23;CLI00693;FACTURA;12;2;11454;2176;13630
FAC0038086;2015-09-08;CLI00343;FACTURA;47;2;34804;6613;41417
FAC0038087;2015-09-26;CLI00390;FACTURA;30;1;42194;8017;50211
FAC0038088;2015-04-18;CLI00958;FACTURA;17;1;12358;2348;14706
FAC0038089;2015-10-31;CLI00634;FACTURA;31;1;273496;51964;325460
FAC0038090;2015-08-21;CLI00109;FACTURA;50;2;174018;33063;207081
FAC0038091;2015-12-12;CLI00370;FACTURA;18;1;100338;19064;119402
FAC0038092;2015-04-01;CLI00477;FACTURA;21;2;202384;38453;240837
FAC0038093;2015-05-16;CLI00705;FACTURA;19;2;87436;16613;104049
FAC0038094;2015-06-20;CLI00841;FACTURA;5;2;130830;24858;155688
FAC0038095;2015-03-19;CLI00917;FACTURA;11;2;56676;10768;67444
FAC0038096;2015-11-11;CLI00132;FACTURA;23;1;218590;41532;260122
FAC0038097;2015-12-24;CLI00849;FACTURA;1;2;37020;7034;44054
FAC0038098;2015-08-20;CLI00256;FACTURA;22;1;28449;5405;33854
FAC0038099;2015-04-01;CLI00775;FACTURA;48;2;144315;27420;171735
FAC0038100;2015-07-01;CLI00183;FACTURA;48;2;285080;54165;339245
FAC0038101;2015-06-29;CLI00314;FACTURA;22;1;24716;4696;29412
FAC0038102;2015-06-07;CLI00965;FACTURA;35;2;138840;26380;165220
FAC0038103;2015-03-30;CLI00890;FACTURA;43;1;68374;12991;81365
FAC0038104;2015-07-18;CLI00859;FACTURA;13;2;141029;26796;167825
FAC0038105;2015-12-13;CLI00704;FACTURA;27;1;152838;29039;181877
FAC0038106;2015-10-07;CLI00161;FACTURA;16;2;341870;64955;406825
FAC0038107;2015-09-27;CLI00430;FACTURA;16;1;56380;10712;67092
FAC0038108;2015-02-24;CLI00649;FACTURA;23;2;103086;19586;122672
FAC0038109;2015-01-07;CLI00019;FACTURA;27;2;131064;24902;155966
FAC0038110;2015-05-30;CLI00327;FACTURA;45;2;252999;48070;301069
FAC0038111;2015-09-09;CLI00147;FACTURA;23;2;133236;25315;158551
FAC0038112;2015-04-16;CLI00374;FACTURA;12;1;107050;20340;127390
FAC0038113;2015-07-19;CLI00983;FACTURA;20;2;188970;35904;224874
FAC0038114;2015-06-11;CLI00029;FACTURA;8;2;189873;36076;225949
FAC0038115;2015-02-18;CLI00388;FACTURA;3;1;11454;2176;13630
FAC0038116;2015-06-07;CLI00545;FACTURA;50;2;103086;19586;122672
FAC0038117;2015-10-11;CLI00652;FACTURA;9;1;256572;48749;305321
FAC0038118;2015-10-09;CLI00940;FACTURA;36;1;6170;1172;7342
FAC0038119;2015-01-08;CLI00955;FACTURA;28;2;41916;7964;49880
FAC0038120;2015-11-10;CLI00124;FACTURA;24;1;114672;21788;136460
FAC0038121;2015-08-05;CLI00632;FACTURA;29;1;34362;6529;40891
FAC0038122;2015-08-07;CLI00084;FACTURA;6;1;78024;14825;92849
FAC0038123;2015-03-30;CLI00939;FACTURA;14;2;45746;8692;54438
FAC0038124;2015-05-20;CLI00063;FACTURA;35;2;24680;4689;29369
FAC0038125;2015-05-19;CLI00535;FACTURA;38;2;163830;31128;194958
FAC0038126;2015-07-22;CLI00782;FACTURA;24;1;120882;22968;143850
FAC0038127;2015-01-31;CLI00489;FACTURA;13;2;205857;39113;244970
FAC0038128;2015-01-09;CLI00666;FACTURA;48;1;197344;37495;234839
FAC0038129;2015-01-19;CLI00140;FACTURA;42;1;147678;28059;175737
FAC0038130;2015-12-22;CLI00400;FACTURA;45;1;133236;25315;158551
FAC0038131;2015-09-15;CLI00035;FACTURA;25;2;81372;15461;96833
FAC0038132;2015-09-14;CLI00669;FACTURA;11;2;39730;7549;47279
FAC0038133;2015-02-05;CLI00903;FACTURA;39;2;71670;13617;85287
FAC0038134;2015-02-13;CLI00314;FACTURA;8;1;55622;10568;66190
FAC0038135;2015-05-17;CLI00471;FACTURA;48;2;29003;5511;34514
FAC0038136;2015-03-06;CLI00662;FACTURA;21;1;145224;27593;172817
FAC0038137;2015-09-19;CLI00466;FACTURA;36;1;104790;19910;124700
FAC0038138;2015-12-13;CLI00533;FACTURA;39;2;136748;25982;162730
FAC0038139;2015-04-27;CLI00555;FACTURA;47;2;108284;20574;128858
FAC0038140;2015-07-17;CLI00493;FACTURA;2;2;196245;37287;233532
FAC0038141;2015-07-29;CLI00088;FACTURA;16;1;181112;34411;215523
FAC0038142;2015-06-03;CLI00003;FACTURA;42;2;199556;37916;237472
FAC0038143;2015-09-30;CLI00884;FACTURA;25;1;94830;18018;112848
FAC0038144;2015-03-25;CLI00246;FACTURA;5;1;33844;6430;40274
FAC0038145;2015-02-14;CLI00080;FACTURA;30;1;178311;33879;212190
FAC0038146;2015-09-03;CLI00049;FACTURA;36;2;9483;1802;11285
FAC0038147;2015-07-18;CLI00230;FACTURA;48;1;107050;20340;127390
FAC0038148;2015-04-15;CLI00058;FACTURA;8;1;222012;42182;264194
FAC0038149;2015-05-07;CLI00306;FACTURA;47;1;16896;3210;20106
FAC0038150;2015-12-18;CLI00523;FACTURA;18;2;126490;24033;150523
FAC0038151;2015-09-25;CLI00029;FACTURA;22;2;49226;9353;58579
FAC0038152;2015-05-01;CLI00688;FACTURA;26;1;42240;8026;50266
FAC0038153;2015-05-14;CLI00080;FACTURA;3;1;80680;15329;96009
FAC0038154;2015-08-05;CLI00622;FACTURA;49;1;14334;2723;17057
FAC0038155;2015-09-02;CLI00409;FACTURA;27;2;163458;31057;194515
FAC0038156;2015-11-15;CLI00048;FACTURA;48;1;302373;57451;359824
FAC0038157;2015-09-30;CLI00376;FACTURA;44;1;104130;19785;123915
FAC0038158;2015-08-24;CLI00801;FACTURA;25;2;196777;37388;234165
FAC0038159;2015-05-10;CLI00742;FACTURA;47;1;20147;3828;23975
FAC0038160;2015-01-23;CLI00613;FACTURA;44;2;20402;3876;24278
FAC0038161;2015-02-13;CLI00034;FACTURA;48;1;81608;15506;97114
FAC0038162;2015-01-06;CLI00866;FACTURA;26;1;224888;42729;267617
FAC0038163;2015-03-26;CLI00909;FACTURA;37;2;69608;13226;82834
FAC0038164;2015-04-23;CLI00774;FACTURA;23;1;30438;5783;36221
FAC0038165;2015-06-15;CLI00331;FACTURA;35;2;110836;21059;131895
FAC0038166;2015-11-11;CLI00107;FACTURA;3;2;55611;10566;66177
FAC0038167;2015-04-22;CLI00600;FACTURA;38;1;39466;7499;46965
FAC0038168;2015-05-07;CLI00819;FACTURA;21;2;160111;30421;190532
FAC0038169;2015-03-08;CLI00897;FACTURA;47;2;196245;37287;233532
FAC0038170;2015-02-04;CLI00757;FACTURA;50;2;140555;26705;167260
FAC0038171;2015-06-06;CLI00536;FACTURA;7;1;66618;12657;79275
FAC0038172;2015-07-09;CLI00258;FACTURA;4;1;11276;2142;13418
FAC0038173;2015-01-23;CLI00238;FACTURA;5;1;139216;26451;165667
FAC0038174;2015-06-04;CLI00562;FACTURA;43;1;138840;26380;165220
FAC0038175;2015-11-28;CLI00998;FACTURA;50;1;186081;35355;221436
FAC0038176;2015-06-19;CLI00086;FACTURA;15;1;113382;21543;134925
FAC0038177;2015-10-01;CLI00732;FACTURA;12;1;147679;28059;175738
FAC0038178;2015-04-16;CLI00684;FACTURA;9;1;16922;3215;20137
FAC0038179;2015-11-09;CLI00500;FACTURA;17;1;70544;13403;83947
FAC0038180;2015-07-10;CLI00186;FACTURA;2;1;218050;41430;259480
FAC0038181;2015-02-18;CLI00341;FACTURA;41;2;186081;35355;221436
FAC0038182;2015-10-25;CLI00799;FACTURA;31;2;252999;48070;301069
FAC0038183;2015-06-17;CLI00269;FACTURA;11;2;21410;4068;25478
FAC0038184;2015-11-03;CLI00066;FACTURA;29;1;211170;40122;251292
FAC0038185;2015-02-07;CLI00601;FACTURA;39;2;176360;33508;209868
FAC0038186;2015-01-30;CLI00545;FACTURA;3;2;34362;6529;40891
FAC0038187;2015-11-03;CLI00970;FACTURA;43;1;24716;4696;29412
FAC0038188;2015-03-06;CLI00787;FACTURA;28;2;55622;10568;66190
FAC0038189;2015-10-27;CLI00150;FACTURA;19;1;94485;17952;112437
FAC0038190;2015-09-05;CLI00542;FACTURA;40;1;9483;1802;11285
FAC0038191;2015-11-03;CLI00679;FACTURA;6;2;20147;3828;23975
FAC0038192;2015-07-11;CLI00114;FACTURA;7;1;76419;14520;90939
FAC0038193;2015-12-24;CLI00318;FACTURA;35;1;61700;11723;73423
FAC0038194;2015-09-13;CLI00473;FACTURA;22;2;196777;37388;234165
FAC0038195;2015-11-02;CLI00490;FACTURA;41;1;252999;48070;301069
FAC0038196;2015-10-20;CLI00419;FACTURA;44;2;252980;48066;301046
FAC0038197;2015-07-01;CLI00011;FACTURA;45;2;44412;8438;52850
FAC0038198;2015-09-27;CLI00813;FACTURA;4;2;183087;34787;217874
FAC0038199;2015-05-01;CLI00377;FACTURA;13;2;69420;13190;82610
FAC0038200;2015-06-13;CLI00622;FACTURA;43;1;126490;24033;150523
FAC0038201;2015-02-15;CLI00811;FACTURA;32;2;135355;25717;161072
